link_id,record_id,cluster_id,paper_id,doi,entity_id,entity_type,molecule_id,preferred_name,matched_alias,match_start,match_end,match_basis,link_confidence,link_scope,ambiguity_status,link_status,resolved_canonical_smiles,resolved_inchikey,resolved_molecular_formula,identity_resolution_tier,identity_resolution_status,identity_resolution_source
ELINK-10252678f155ae7fd6,UKB-cf76bc4cd4e47ee9882b,CONDCL-86c3a28a3ff89a801f,ZPC-005746,10.1039/d5nr02899j,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,69,73,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-28c7fb12e16a293c48,UKB-cf76bc4cd4e47ee9882b,CONDCL-86c3a28a3ff89a801f,ZPC-005746,10.1039/d5nr02899j,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,56,60,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-02f890a12c5a69ef94,UKB-cfe6a4a94a73953ae52e,,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,174,179,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-357b5f63cf18b20f7a,UKB-cfe6a4a94a73953ae52e,,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,362,367,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-11a28dc9661fad78a3,UKB-cfe6a4a94a73953ae52e,,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,444,448,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-1721a0167f56fde751,UKB-cfe6a4a94a73953ae52e,,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,96,100,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-926fa5f2aec313a198,UKB-d03e8dafcc17db03412a,,ZPC-000028,10.1021/ma9007785,MOL-63120fab18fb,existing_molecule,MOL-63120fab18fb,Irgacure 369,Irgacure 369,1261,1273,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-93d194640a15133953,UKB-d03eff237679e5f203a9,CONDCL-ace781ef6dc362803f,ZPC-000028,10.1021/ma9007785,MOL-48d779afd09b,existing_molecule,MOL-48d779afd09b,M2K,M2K,213,216,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cbd952cfcf6c88adfd,UKB-d03eff237679e5f203a9,CONDCL-ace781ef6dc362803f,ZPC-000028,10.1021/ma9007785,MOL-c71bf0ae480a,existing_molecule,MOL-c71bf0ae480a,B3K,B3K,668,671,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2f168c9c5508379830,UKB-d047e6e64cf88b9d40e1,CONDCL-df711a8067cd71a482,zotero_X4RTKEJL,10.1088/1758-5082/3/2/025003,MOL-28932315790a,existing_molecule,MOL-28932315790a,Rose Bengal,Rose Bengal,273,284,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2abd500ce23a8e5c23,UKB-d047e6e64cf88b9d40e1,CONDCL-df711a8067cd71a482,zotero_X4RTKEJL,10.1088/1758-5082/3/2/025003,MOL-a6418a9007c2,existing_molecule,MOL-a6418a9007c2,EPI,EPI,646,649,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-161856d81f5d51274d,UKB-d06cd56d1c2206e4febc,,zotero_QH8XLKS5,10.1016/j.polymer.2017.04.039,MOL-134dd1ff52e2,existing_molecule,MOL-134dd1ff52e2,Lucirin TPO-L,LTPO-L,312,318,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,ambiguous_same_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-eb1258c7af267a022f,UKB-d06cd56d1c2206e4febc,,zotero_QH8XLKS5,10.1016/j.polymer.2017.04.039,MOL-8083eeb90e37,existing_molecule,MOL-8083eeb90e37,SR499,SR499,37,42,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-00c769caeb197b92e1,UKB-d06cd56d1c2206e4febc,,zotero_QH8XLKS5,10.1016/j.polymer.2017.04.039,MOL-ecd478f860ee,existing_molecule,MOL-ecd478f860ee,Lucirin TPO-L / LTPO-L,LTPO-L,312,318,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,ambiguous_same_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-4f57724f5e7cdcbc19,UKB-d09b4bc589e356c0277e,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1079,1083,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3d1ff13c6f34ca1f30,UKB-d09b4bc589e356c0277e,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1257,1261,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c4e4d520ea7b3a2831,UKB-d09b4bc589e356c0277e,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-63120fab18fb,existing_molecule,MOL-63120fab18fb,Irgacure 369,Irgacure 369,1243,1255,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ae74faf2f49aaec4cd,UKB-d09b4bc589e356c0277e,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-af0b4bf4b596,existing_molecule,MOL-af0b4bf4b596,Irgacure 819,Irgacure 819,1226,1238,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-78ec5f5d6ed7abc72b,UKB-d0b060ca5904eb0fff50,CONDCL-d4e4c15e55560502a2,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,145,150,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6f85f3561e089bb3a1,UKB-d0b060ca5904eb0fff50,CONDCL-d4e4c15e55560502a2,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,393,398,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-36f815fdf40efeff36,UKB-d0b060ca5904eb0fff50,CONDCL-d4e4c15e55560502a2,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,662,667,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c644888e9ba71d39d4,UKB-d0ce75fa03d718bb356e,CONDCL-ab602f19ddb747adef,OA2P-000445,10.2494/photopolymer.14.657,SRCENT-9b82a07a926bfcbc89,source_local_unresolved,,PI 11,PI 11,118,131,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-dd5a15dfe5ce9742e7,UKB-d0db919cdd8a9ee060d4,CONDCL-90657a24f26c14f479,ZPC-005897,10.1016/j.indcrop.2020.113210,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,27,31,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-de42813a2d407cbcec,UKB-d0db919cdd8a9ee060d4,CONDCL-90657a24f26c14f479,ZPC-005897,10.1016/j.indcrop.2020.113210,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,378,382,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-377b4f43d54c99813c,UKB-d0db919cdd8a9ee060d4,CONDCL-90657a24f26c14f479,ZPC-005897,10.1016/j.indcrop.2020.113210,SRCENT-80c712f7d0da19bffb,source_local_unresolved,,TPOL,TPOL,38,42,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCOP(=O)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,ZMDDERVSCYEKPQ-UHFFFAOYSA-N,C18H21O3P,A_multichannel,source_local_identity_accepted,source_text_pubchem_and_three_scale_panel
ELINK-2e7d93152ec0325c90,UKB-d0db919cdd8a9ee060d4,CONDCL-90657a24f26c14f479,ZPC-005897,10.1016/j.indcrop.2020.113210,SRCENT-80c712f7d0da19bffb,source_local_unresolved,,TPOL,TPOL,388,392,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCOP(=O)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,ZMDDERVSCYEKPQ-UHFFFAOYSA-N,C18H21O3P,A_multichannel,source_local_identity_accepted,source_text_pubchem_and_three_scale_panel
ELINK-4322704e6dd23b0941,UKB-d0db919cdd8a9ee060d4,CONDCL-90657a24f26c14f479,ZPC-005897,10.1016/j.indcrop.2020.113210,SRCENT-80c712f7d0da19bffb,source_local_unresolved,,TPOL,TPOL,840,844,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCOP(=O)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,ZMDDERVSCYEKPQ-UHFFFAOYSA-N,C18H21O3P,A_multichannel,source_local_identity_accepted,source_text_pubchem_and_three_scale_panel
ELINK-8262555619b4076d7e,UKB-d10e4229ee898cfea8b2,CONDCL-fe20d771278710ec79,zotero_A8D94H4N,10.1063/1.2717532,MOL-681aed2d1772,existing_molecule,MOL-681aed2d1772,BPDPA,BPDPA,614,619,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8352e9ef543746ce77,UKB-d10e4229ee898cfea8b2,CONDCL-fe20d771278710ec79,zotero_A8D94H4N,10.1063/1.2717532,MOL-681aed2d1772,existing_molecule,MOL-681aed2d1772,BPDPA,BPDPA,670,675,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3a8d745198d415b118,UKB-d116cd09141270a1dc30,,ZPC-000021,10.1016/j.dental.2015.10.013,SRCENT-a20226c84e279e4512,source_local_unresolved,,EDMAB,EDMAB,281,286,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCOC(=O)c1ccc(N(C)C)cc1,FZUGPQWGEGAKET-UHFFFAOYSA-N,C11H15NO2,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-36051e7b84fbed2a47,UKB-d116cd09141270a1dc30,,ZPC-000021,10.1016/j.dental.2015.10.013,SRCENT-a20226c84e279e4512,source_local_unresolved,,EDMAB,EDMAB,371,376,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCOC(=O)c1ccc(N(C)C)cc1,FZUGPQWGEGAKET-UHFFFAOYSA-N,C11H15NO2,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-45d02e502ac1177daf,UKB-d116cd09141270a1dc30,,ZPC-000021,10.1016/j.dental.2015.10.013,SRCENT-a20226c84e279e4512,source_local_unresolved,,EDMAB,EDMAB,64,69,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCOC(=O)c1ccc(N(C)C)cc1,FZUGPQWGEGAKET-UHFFFAOYSA-N,C11H15NO2,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-b15891589ec7c1111f,UKB-d11ef1a1415dea7ab380,CONDCL-00e10ec982c03189b0,zotero_H5G5DD8B,10.1002/polb.24891,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,358,361,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-da598df811770da720,UKB-d16715d3a5d67e3da3d1,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,254,258,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a51aaca096e56c34b5,UKB-d16715d3a5d67e3da3d1,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,79,83,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8265cf98c33f7fcd0e,UKB-d17525c3d8a9a04d7aaa,CONDCL-9e659337f973d24de4,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-3c5f5ba01047b3e87a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,112,125,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-d0e69ba8e8c98bb9bb,UKB-d17525c3d8a9a04d7aaa,CONDCL-9e659337f973d24de4,ZPC-005973,10.1016/j.porgcoat.2021.106214,SRCENT-3c5f5ba01047b3e87a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,525,538,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-cc16cf9556b2ce21ea,UKB-d1d42e548271fe3d7ec2,,zotero_X4RTKEJL,10.1088/1758-5082/3/2/025003,MOL-28932315790a,existing_molecule,MOL-28932315790a,Rose Bengal,Rose Bengal,560,571,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-57a346780a43bb23b1,UKB-d2393d5fb8a52bea7e73,CONDCL-586557f09da9519c04,ZPC-005453,10.1002/admi.202202352,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,192,197,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-0adf24001af6740231,UKB-d2393d5fb8a52bea7e73,CONDCL-586557f09da9519c04,ZPC-005453,10.1002/admi.202202352,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,229,234,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7c05ff844801a0b590,UKB-d24d1f4128da1e792a9b,CONDCL-94f911ceec20091e6a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-09627362a8bc,existing_molecule,MOL-09627362a8bc,2BTrz,2BTrz,347,352,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e48efae4a7997a9afb,UKB-d24d1f4128da1e792a9b,CONDCL-94f911ceec20091e6a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-8b94ae032225,existing_molecule,MOL-8b94ae032225,BTrz,BTrz,332,336,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-0b27960ab358b047f3,UKB-d24d1f4128da1e792a9b,CONDCL-94f911ceec20091e6a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,384,389,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a1a1ad7754d0e37656,UKB-d24d1f4128da1e792a9b,CONDCL-94f911ceec20091e6a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,365,370,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2e1cc36fd7606be947,UKB-d268a7f3ece4add1c6c0,CONDCL-083b64b07b99ee1d09,ZPC-000336,10.2478/bf02475199,SRCENT-a2860888650142aad6,source_local_unresolved,,MBDPPO,MBDPPO,436,457,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,COc1ccc(C(=O)P(=O)(c2ccccc2)c2ccccc2)cc1,DIJAKAWXMZJVED-UHFFFAOYSA-N,C20H17O3P,A_text_crosschecked,source_local_identity_accepted,source_text_plus_pubchem
ELINK-ef60dd275c882ef60d,UKB-d2c0db8ecc4070b03226,CONDCL-1315b98dd9a6e9734b,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1123,1127,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-76774917aad91455a7,UKB-d2c0db8ecc4070b03226,CONDCL-1315b98dd9a6e9734b,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,1234,1238,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-fbb19593fe05804df3,UKB-d2c0db8ecc4070b03226,CONDCL-1315b98dd9a6e9734b,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,572,576,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9a1c0a2a0f267b6a62,UKB-d375e13806440d488f71,CONDCL-09c3d320d38afd23f2,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-ffecb74a0899ec6fec,source_local_unresolved,,benzophenone,benzophenone,42,54,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C(c1ccccc1)c1ccccc1,RWCCWEUUXYIKHB-UHFFFAOYSA-N,C13H10O,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-445c1d183abbad9a1a,UKB-d3bbe19b776527ced7e4,CONDCL-b0992ed2818f8f90f9,ZPC-004056,10.1016/j.isci.2021.103600,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,38,41,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3feed514edafbefd7f,UKB-d3bfc09359ea5fa087d4,,ZPC-005664,10.3390/polym12112485,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,1147,1152,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8d0148f29c79c8d412,UKB-d3bfc09359ea5fa087d4,,ZPC-005664,10.3390/polym12112485,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,540,545,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-4a463572665682afe3,UKB-d443f6cc3145879f5a2f,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,403,408,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-416003ea0ee673d547,UKB-d443f6cc3145879f5a2f,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,645,650,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7b20c96e5470a47d8c,UKB-d443f6cc3145879f5a2f,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,155,160,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-34a3b8af0503f6c648,UKB-d47ab2e1adb851e8e650,CONDCL-59e1f479a8cc123b8b,zotero_LF43QEJD,10.1109/icop56156.2022.9911711,MOL-29532714cf8d,existing_molecule,MOL-29532714cf8d,PETIA,PETIA,121,126,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e502005fb2cf2333eb,UKB-d4a395f5d54a55e51df0,,ZPC-000385,10.1166/jnn.2013.6011,SRCENT-c1822a836fb7c8d432,source_local_unresolved,,PI 3,PI 3,985,1001,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-b2e574269eb3575447,UKB-d4c09a63b843285e5ee4,CONDCL-1839bc16fc2974b6a9,zotero_MZLGYQTP,10.1016/j.jphotochem.2009.02.007,MOL-bb7a6d262ef6,existing_molecule,MOL-bb7a6d262ef6,FL,FL,110,112,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-fb6e164d71907f4935,UKB-d4c09a63b843285e5ee4,CONDCL-1839bc16fc2974b6a9,zotero_MZLGYQTP,10.1016/j.jphotochem.2009.02.007,SRCENT-33b348e18e67b99637,source_local_unresolved,,DMDPI,DMDPI,546,566,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-6e0151c956752e5a3e,UKB-d4d714f49810b8ea5a42,CONDCL-fd777dab6e7e0f7dcf,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,593,598,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c3bbcbaa6cd3cb961f,UKB-d4d714f49810b8ea5a42,CONDCL-fd777dab6e7e0f7dcf,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,304,309,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-bf97a2decf0e530381,UKB-d4d714f49810b8ea5a42,CONDCL-fd777dab6e7e0f7dcf,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,388,393,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-3d7aa33193bbda5d45,UKB-d54f45f53d71ab776699,CONDCL-ef093623d8a73dbfca,ZPC-000711,10.1039/c9py01819k,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,606,609,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-057dfe98f09bd2c61b,UKB-d54f45f53d71ab776699,CONDCL-ef093623d8a73dbfca,ZPC-000711,10.1039/c9py01819k,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,655,658,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b48f2eee9f73d796c4,UKB-d54f45f53d71ab776699,CONDCL-ef093623d8a73dbfca,ZPC-000711,10.1039/c9py01819k,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,728,731,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
