evidence_id,source_id,zotero_key,doi,title,field_name,raw_value,raw_unit,normalized_value,normalized_unit,page_hint,evidence_anchor,local_context,formulation,wavelength_nm,figure_or_table,data_role,evidence_lane,confidence_class,automatic_status,automatic_use,source_layer,source_record_id,source_text_path,automatic_reason,notes
zotero_DV89B7W8:voxel_geometry:15,zotero_DV89B7W8,DV89B7W8,10.2217/rme.13.60,Two-photon polymerization of polyethylene glycol diacrylate scaffolds with riboflavin and triethanolamine used as a water-soluble photoinitiator,voxel_geometry,,,,,10,"s 2PP processing of materials is affected by mate - rial parameters and processing parameters. Two- photon absorption proceeds where and when the laser fluence is sufficient to provide an appre - ciable probability of simultaneous absorption of photons. The voxel can be shaped by the use of different objectives; for example, the use of a 50× magnification objective would provide a much finer voxel than the use of a 20× objec - tive. A higher numerical aperture would shrink the vertical resolution. Scaffold processing was performed using laser parameters that enabled a 2-µm line to be produced during scanning, pro- viding a balance between processing resolution and pro","s 2PP processing of materials is affected by mate - rial parameters and processing parameters. Two- photon absorption proceeds where and when the laser fluence is sufficient to provide an appre - ciable probability of simultaneous absorption of photons. The voxel can be shaped by the use of different objectives; for example, the use of a 50× magnification objective would provide a much finer voxel than the use of a 20× objec - tive. A higher numerical aperture would shrink the vertical resolution. Scaffold processing was performed using laser parameters that enabled a 2-µm line to be produced during scanning, pro- viding a balance between processing resolution and pro",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_DV89B7W8:voxel_geometry:15,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_DV89B7W8_10.2217_rme.13.60.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_DV89B7W8:voxel_geometry:16,zotero_DV89B7W8,DV89B7W8,10.2217/rme.13.60,Two-photon polymerization of polyethylene glycol diacrylate scaffolds with riboflavin and triethanolamine used as a water-soluble photoinitiator,voxel_geometry,,,,,10,"ption of photons. The voxel can be shaped by the use of different objectives; for example, the use of a 50× magnification objective would provide a much finer voxel than the use of a 20× objec - tive. A higher numerical aperture would shrink the vertical resolution. Scaffold processing was performed using laser parameters that enabled a 2-µm line to be produced during scanning, pro- viding a balance between processing resolution and processing speed. Although parameters could be found yielding a smaller voxel, the polymer - ized fragments would be too far away from one another to form a cohesive structure and would not appear in a parameter search array. The mate- rial c","ption of photons. The voxel can be shaped by the use of different objectives; for example, the use of a 50× magnification objective would provide a much finer voxel than the use of a 20× objec - tive. A higher numerical aperture would shrink the vertical resolution. Scaffold processing was performed using laser parameters that enabled a 2-µm line to be produced during scanning, pro- viding a balance between processing resolution and processing speed. Although parameters could be found yielding a smaller voxel, the polymer - ized fragments would be too far away from one another to form a cohesive structure and would not appear in a parameter search array. The mate- rial c",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_DV89B7W8:voxel_geometry:16,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_DV89B7W8_10.2217_rme.13.60.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_DV89B7W8:voxel_geometry:2,zotero_DV89B7W8,DV89B7W8,10.2217/rme.13.60,Two-photon polymerization of polyethylene glycol diacrylate scaffolds with riboflavin and triethanolamine used as a water-soluble photoinitiator,voxel_geometry,,,,,2,", mechanical properties and chemical factors) is essential to the field of tissue engineer- ing and, in particular, the fabrication of niches for stem cell differentiation. The flexibility of 2PP in creating structures with well-controlled geom- etries and feature sizes ranging from below one micrometer to hundreds of micrometers makes this technique particularly appealing for fabrica- tion of 3D tissue engineering scaffolds [5–18]. In addition, patient-specific scaffolds for tissue engi- neering may be created using 2PP from patient imaging data (e.g., microcomputed tomography data or MRI data) [7]. Biocompatible materials (e.g., photoinitia - tors) that are compatible wit",", mechanical properties and chemical factors) is essential to the field of tissue engineer- ing and, in particular, the fabrication of niches for stem cell differentiation. The flexibility of 2PP in creating structures with well-controlled geom- etries and feature sizes ranging from below one micrometer to hundreds of micrometers makes this technique particularly appealing for fabrica- tion of 3D tissue engineering scaffolds [5–18]. In addition, patient-specific scaffolds for tissue engi- neering may be created using 2PP from patient imaging data (e.g., microcomputed tomography data or MRI data) [7]. Biocompatible materials (e.g., photoinitia - tors) that are compatible wit",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_DV89B7W8:voxel_geometry:2,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_DV89B7W8_10.2217_rme.13.60.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:isc_t1:10,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,isc_t1_proxy,,,,,3,"nm (E T = 2.71 eV) with a corresponding emission lifetime of 1.09 s. This long -lived emitting species first confirms that the T 1 state clearly exhibits a 3* character but it also evidences that the N -O bond cleavage is weakly effective at the excited triplet state. Interestingly, in addition to the phosphorescence emission, the low -temperature luminescence spectrum displays a well distinctive band in the 3 50-450 nm range which should be assigned to a P -type delayed fluorescence since its emission lifetime perfectly matches that of the phosphorescence. The photolysis of OXE has been performed upon irradiation at 365 nm in N 2-degassed acetonitrile. Figure 2 t","nm (E T = 2.71 eV) with a corresponding emission lifetime of 1.09 s. This long -lived emitting species first confirms that the T 1 state clearly exhibits a 3* character but it also evidences that the N -O bond cleavage is weakly effective at the excited triplet state. Interestingly, in addition to the phosphorescence emission, the low -temperature luminescence spectrum displays a well distinctive band in the 3 50-450 nm range which should be assigned to a P -type delayed fluorescence since its emission lifetime perfectly matches that of the phosphorescence. The photolysis of OXE has been performed upon irradiation at 365 nm in N 2-degassed acetonitrile. Figure 2 t",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:isc_t1:10,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:isc_t1:2,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,isc_t1_proxy,,,,,2,"approach consists in associating a well known UV -curing initiator with a -conjugated chromophore having very large two -photon absorption (2PA) cross -sections6, 7 . The initiating step is then promoted by a pho toinduced electron transfer (PeT) or a triplet -triplet (TT) energy transfer from the two -photon excited sensitizer to the second component. Other bimolecular systems imply the photogeneration of primary free radicals from a subsequent H-transfer reaction between a two-photon excited a School of Materials Science & Engineering, Tongji University, 4800 Caoan Road, Shanghai , 201804 P.R. China. b Institut de Science des Matériaux de Mulhouse CNRS -UMR","approach consists in associating a well known UV -curing initiator with a -conjugated chromophore having very large two -photon absorption (2PA) cross -sections6, 7 . The initiating step is then promoted by a pho toinduced electron transfer (PeT) or a triplet -triplet (TT) energy transfer from the two -photon excited sensitizer to the second component. Other bimolecular systems imply the photogeneration of primary free radicals from a subsequent H-transfer reaction between a two-photon excited a School of Materials Science & Engineering, Tongji University, 4800 Caoan Road, Shanghai , 201804 P.R. China. b Institut de Science des Matériaux de Mulhouse CNRS -UMR",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:isc_t1:2,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:isc_t1:8,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,isc_t1_proxy,,,,,3,"been previously termed as ‘proximity effects’ 17 and is responsible for a large increase of the nonradiative deactivation process at the lowest singlet excited state. This assumption is in line with the non fluorescent character of OXE. By contrast, the intersystem crossing (ISC) to tripl et manifold constitutes one important deactivation route with a corresponding ISC quantum yield of ca. 0.32 in acetonitrile. The low - temperature phosphorescence spectrum of OXE at 77 K is shown in Figure S4. The luminescence spectrum shows a 0, 0 band loca ted at 458 nm (E T = 2.71 eV) with a corresponding emission lifetime of 1.09 s. This long -lived emitting species first confirms that the T","been previously termed as ‘proximity effects’ 17 and is responsible for a large increase of the nonradiative deactivation process at the lowest singlet excited state. This assumption is in line with the non fluorescent character of OXE. By contrast, the intersystem crossing (ISC) to tripl et manifold constitutes one important deactivation route with a corresponding ISC quantum yield of ca. 0.32 in acetonitrile. The low - temperature phosphorescence spectrum of OXE at 77 K is shown in Figure S4. The luminescence spectrum shows a 0, 0 band loca ted at 458 nm (E T = 2.71 eV) with a corresponding emission lifetime of 1.09 s. This long -lived emitting species first confirms that the T",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:isc_t1:8,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:isc_t1:9,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,isc_t1_proxy,,,,,3,"d as ‘proximity effects’ 17 and is responsible for a large increase of the nonradiative deactivation process at the lowest singlet excited state. This assumption is in line with the non fluorescent character of OXE. By contrast, the intersystem crossing (ISC) to tripl et manifold constitutes one important deactivation route with a corresponding ISC quantum yield of ca. 0.32 in acetonitrile. The low - temperature phosphorescence spectrum of OXE at 77 K is shown in Figure S4. The luminescence spectrum shows a 0, 0 band loca ted at 458 nm (E T = 2.71 eV) with a corresponding emission lifetime of 1.09 s. This long -lived emitting species first confirms that the T 1 st","d as ‘proximity effects’ 17 and is responsible for a large increase of the nonradiative deactivation process at the lowest singlet excited state. This assumption is in line with the non fluorescent character of OXE. By contrast, the intersystem crossing (ISC) to tripl et manifold constitutes one important deactivation route with a corresponding ISC quantum yield of ca. 0.32 in acetonitrile. The low - temperature phosphorescence spectrum of OXE at 77 K is shown in Figure S4. The luminescence spectrum shows a 0, 0 band loca ted at 458 nm (E T = 2.71 eV) with a corresponding emission lifetime of 1.09 s. This long -lived emitting species first confirms that the T 1 st",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:isc_t1:9,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:mechanism:12,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,mechanism,,,,,3,"N 2-degassed solution of ACN upon irradiation at 365 nm. The photolysis of OXE seems relatively insensitive to oxygen since diss. hardly drops by a factor 1.1 in non degassed condition. Such an invariant effect in presence of oxygen suggests that the photocleavage mainly proceeds via singlet excited state as previously proposed for O -acyl--oxooxime derivatives19, 20. To demonstrate that the photolysis can be Page 2 of 4ChemComm ChemComm Accepted Manuscript Published on 02 May 2019. Downloaded by Idaho State University on 5/2/2019 5:08:46 PM. View Article Online DOI: 10.1039/C9CC02923K","N 2-degassed solution of ACN upon irradiation at 365 nm. The photolysis of OXE seems relatively insensitive to oxygen since diss. hardly drops by a factor 1.1 in non degassed condition. Such an invariant effect in presence of oxygen suggests that the photocleavage mainly proceeds via singlet excited state as previously proposed for O -acyl--oxooxime derivatives19, 20. To demonstrate that the photolysis can be Page 2 of 4ChemComm ChemComm Accepted Manuscript Published on 02 May 2019. Downloaded by Idaho State University on 5/2/2019 5:08:46 PM. View Article Online DOI: 10.1039/C9CC02923K",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:mechanism:12,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:mechanism:4,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,mechanism,,,,,2,"ChemComm COMMUNICATION This journal is © The Royal Society of Chemistry 20xx J. Name ., 20xx, 00 , 1 -3 | 1 Two-Photon Active Chevron-Shaped Type I Photoinitiator Designed for 3D Stereolithography. Received 00th January 20xx, Ruchun Zhou1, Jean-Pierre Malval*2, Ming Jin*1, Arnaud Spangenberg2, Haiyan Pan1, Accepted 00th January 20xx Decheng Wan1, Fabrice Morlet-Savary2, Stephan Knopf2. DOI: 10.1039/x0xx00000x www.rsc.org/ We present herein the properties of a highly reactive Type I photoinitiator with significant 2PA cross -sections ( 720nm ~ 90 GM)","ChemComm COMMUNICATION This journal is © The Royal Society of Chemistry 20xx J. Name ., 20xx, 00 , 1 -3 | 1 Two-Photon Active Chevron-Shaped Type I Photoinitiator Designed for 3D Stereolithography. Received 00th January 20xx, Ruchun Zhou1, Jean-Pierre Malval*2, Ming Jin*1, Arnaud Spangenberg2, Haiyan Pan1, Accepted 00th January 20xx Decheng Wan1, Fabrice Morlet-Savary2, Stephan Knopf2. DOI: 10.1039/x0xx00000x www.rsc.org/ We present herein the properties of a highly reactive Type I photoinitiator with significant 2PA cross -sections ( 720nm ~ 90 GM)",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:mechanism:4,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:mechanism:5,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,mechanism,,,,,2,"house, France. E-Mails: mingjin@tongji.edu.cn and jean-pierre.malval@uha.fr Electronic Supplementary Information (ESI) available: Additional figures and tables. Experimental procedures . Synthesis and characterization of new compounds chromophore (Type II photoinitiator) and an additional co - reactant used as H -donor8-12. All these bimolecular strategies clearly tend to lengthen the overall time scale of the initiation step with potential losses in the polymerization efficiency. Therefore, a direct integrated approach can be proposed alternatively. It consists in gathering into the same molecular architecture both the initiating and 2PA functionalities. Thi","house, France. E-Mails: mingjin@tongji.edu.cn and jean-pierre.malval@uha.fr Electronic Supplementary Information (ESI) available: Additional figures and tables. Experimental procedures . Synthesis and characterization of new compounds chromophore (Type II photoinitiator) and an additional co - reactant used as H -donor8-12. All these bimolecular strategies clearly tend to lengthen the overall time scale of the initiation step with potential losses in the polymerization efficiency. Therefore, a direct integrated approach can be proposed alternatively. It consists in gathering into the same molecular architecture both the initiating and 2PA functionalities. Thi",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:mechanism:5,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:mechanism:6,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,mechanism,,,,,2,"eavable two-photon active initiator s (Type I systems), the main difficulty relies on the fact that the electronical pre - requisites necessary to promote bond dissociation and two - photon absorption are conceptually divergent. Indeed, while homolytic bond photocleavage generally requires electronic localisation within the reactive single bond, the activation of 2PA properties implies l ong range -electronic delocalisation. In the present report, we present a molecular design strategy to circumvent such an apparent paradox. A carbazole -based 2PA module with a chevron - shaped structure has been judiciously associated with an O - acyl--oxooxime functi on which integrates a","eavable two-photon active initiator s (Type I systems), the main difficulty relies on the fact that the electronical pre - requisites necessary to promote bond dissociation and two - photon absorption are conceptually divergent. Indeed, while homolytic bond photocleavage generally requires electronic localisation within the reactive single bond, the activation of 2PA properties implies l ong range -electronic delocalisation. In the present report, we present a molecular design strategy to circumvent such an apparent paradox. A carbazole -based 2PA module with a chevron - shaped structure has been judiciously associated with an O - acyl--oxooxime functi on which integrates a",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:mechanism:6,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:pi_loading:13,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,pi_loading,,,,,4,es for free radical photopolymerization. The photopolymerization performance of OXE upon one photon excitation has been compared to that of TPO-L using pentaerythritol triacrylate (PETIA) resin containing the photoinitiators at isomolar concentrations (2. 5 mM). Figure S7 shows the conversion rates of the acrylate double bonds for the two formulations during irradiation at 365 nm. The conversion time-profiles are clearly similar for both formulations which display a quite equivalent rate of photopolymerization (R p = 9.7 ± 0.2 s -1) and final conversions close to 50 % after 120 s irradiation. Since these isomolar formulations exhibit the same rate of photopolymer,es for free radical photopolymerization. The photopolymerization performance of OXE upon one photon excitation has been compared to that of TPO-L using pentaerythritol triacrylate (PETIA) resin containing the photoinitiators at isomolar concentrations (2. 5 mM). Figure S7 shows the conversion rates of the acrylate double bonds for the two formulations during irradiation at 365 nm. The conversion time-profiles are clearly similar for both formulations which display a quite equivalent rate of photopolymerization (R p = 9.7 ± 0.2 s -1) and final conversions close to 50 % after 120 s irradiation. Since these isomolar formulations exhibit the same rate of photopolymer,,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:pi_loading:13,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:threshold:14,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,polymerization_threshold,,,,,4,"formulations using a 40X, 0.65 -NA objective. Figure S8 typically depicts a polymer lines pattern obtained by gradually decreasing the excitation laser power at 800 nm for OXE triacrylate resin. This methodology enables the measurement of the two - photon polymerization threshold power (P th) which is a fundamental parameter connected to the local absorbed - energy density below which polymerization is not observed18. At macromolecular scale, this energy corresponds to a minimum in the concentration of two - photon generated radicals allowing the degree of monomer conversion to past the gelation threshold. According to the formalism proposed by Baldacchini et al18, this minimum is pro","formulations using a 40X, 0.65 -NA objective. Figure S8 typically depicts a polymer lines pattern obtained by gradually decreasing the excitation laser power at 800 nm for OXE triacrylate resin. This methodology enables the measurement of the two - photon polymerization threshold power (P th) which is a fundamental parameter connected to the local absorbed - energy density below which polymerization is not observed18. At macromolecular scale, this energy corresponds to a minimum in the concentration of two - photon generated radicals allowing the degree of monomer conversion to past the gelation threshold. According to the formalism proposed by Baldacchini et al18, this minimum is pro",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:threshold:14,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:threshold:15,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,polymerization_threshold,,,,,4,"ted upon fabrication of polymer lines by simply focusing the fs- pulse laser beam into the previous isomolar formulations using a 40X, 0.65 -NA objective. Figure S8 typically depicts a polymer lines pattern obtained by gradually decreasing the excitation laser power at 800 nm for OXE triacrylate resin. This methodology enables the measurement of the two - photon polymerization threshold power (P th) which is a fundamental parameter connected to the local absorbed - energy density below which polymerization is not observed18. At macromolecular scale, this energy corresponds to a minimum in the concentration of two - photon generated radicals allowing the degree of monomer c","ted upon fabrication of polymer lines by simply focusing the fs- pulse laser beam into the previous isomolar formulations using a 40X, 0.65 -NA objective. Figure S8 typically depicts a polymer lines pattern obtained by gradually decreasing the excitation laser power at 800 nm for OXE triacrylate resin. This methodology enables the measurement of the two - photon polymerization threshold power (P th) which is a fundamental parameter connected to the local absorbed - energy density below which polymerization is not observed18. At macromolecular scale, this energy corresponds to a minimum in the concentration of two - photon generated radicals allowing the degree of monomer c",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:threshold:15,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:threshold:16,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,polymerization_threshold,,,,,4,"sing a 40X, 0.65 -NA objective. Figure S8 typically depicts a polymer lines pattern obtained by gradually decreasing the excitation laser power at 800 nm for OXE triacrylate resin. This methodology enables the measurement of the two - photon polymerization threshold power (P th) which is a fundamental parameter connected to the local absorbed - energy density below which polymerization is not observed18. At macromolecular scale, this energy corresponds to a minimum in the concentration of two - photon generated radicals allowing the degree of monomer conversion to past the gelation threshold. According to the formalism proposed by Baldacchini et al18, this minimum is pro","sing a 40X, 0.65 -NA objective. Figure S8 typically depicts a polymer lines pattern obtained by gradually decreasing the excitation laser power at 800 nm for OXE triacrylate resin. This methodology enables the measurement of the two - photon polymerization threshold power (P th) which is a fundamental parameter connected to the local absorbed - energy density below which polymerization is not observed18. At macromolecular scale, this energy corresponds to a minimum in the concentration of two - photon generated radicals allowing the degree of monomer conversion to past the gelation threshold. According to the formalism proposed by Baldacchini et al18, this minimum is pro",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:threshold:16,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:sigma2:1,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,sigma_2pa,,,,,2,"an Pan1, Accepted 00th January 20xx Decheng Wan1, Fabrice Morlet-Savary2, Stephan Knopf2. DOI: 10.1039/x0xx00000x www.rsc.org/ We present herein the properties of a highly reactive Type I photoinitiator with significant 2PA cross -sections ( 720nm ~ 90 GM). We demonstrate that this new type of photocleavable system exhibits very efficient two -photon polymerization abilities with performances amplified by more than two orders of magnitude with regards to those of a commercially available Type I photoinitiator (Lucirin TPO -L) which is extensively employed for multiphoton 3D stereolithography. Since a decade, technologies related to three -dimensional (","an Pan1, Accepted 00th January 20xx Decheng Wan1, Fabrice Morlet-Savary2, Stephan Knopf2. DOI: 10.1039/x0xx00000x www.rsc.org/ We present herein the properties of a highly reactive Type I photoinitiator with significant 2PA cross -sections ( 720nm ~ 90 GM). We demonstrate that this new type of photocleavable system exhibits very efficient two -photon polymerization abilities with performances amplified by more than two orders of magnitude with regards to those of a commercially available Type I photoinitiator (Lucirin TPO -L) which is extensively employed for multiphoton 3D stereolithography. Since a decade, technologies related to three -dimensional (",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:sigma2:1,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:sigma2:7,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,sigma_2pa,,,,,3,"250 300 350 400 650 700 750 800 0 5 10 15 20 25 30 250 300 350 400 650 700 750 800 2PA / GM  / 10 3 M -1 cm -1  / nm of about 16 600 M -1 cm-1. This value is ~ 80 -fold that of TPO-L which also exhibits a well -separated absorption band in the same spectral region (see Figure S1 ). As shown in Figure 1 , the posi tions of the calculated vertical energy transitions agree with the experimental values. The TD -DFT calculations indicate that the longest wavelength absorption band of OXE is domin","250 300 350 400 650 700 750 800 0 5 10 15 20 25 30 250 300 350 400 650 700 750 800 2PA / GM  / 10 3 M -1 cm -1  / nm of about 16 600 M -1 cm-1. This value is ~ 80 -fold that of TPO-L which also exhibits a well -separated absorption band in the same spectral region (see Figure S1 ). As shown in Figure 1 , the posi tions of the calculated vertical energy transitions agree with the experimental values. The TD -DFT calculations indicate that the longest wavelength absorption band of OXE is domin",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:sigma2:7,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_G6JRPM8H:voxel_geometry:11,zotero_G6JRPM8H,G6JRPM8H,10.1039/c9cc02923k,A two-photon active chevron-shaped type i photoinitiator designed for 3D stereolithography,voxel_geometry,,,,,3,"Fig.1 Experimental and theoretical 1PA absorption spectra of OXE in ACN. 2PA spectrum (circles) of the dye in DCM. It has been measured in the 690 -850 nm rang e using the open aperture z -scan method (see ESI). According to our spectral resolution, the 2PA band matches relatively well the lowest energy 1PA band which confirms that the S 0 →S1 transition is two -photon active. Moreover one clearly observes that the value of the maximum 2PA cross section is significant with a MAX of ca. 87 ± 13 GM at 720 nm. As a comparative example, this value is 2.5 times higher than that measured for a fu sed anthracene-thioxanthone14 Type II photoinitiator with the","Fig.1 Experimental and theoretical 1PA absorption spectra of OXE in ACN. 2PA spectrum (circles) of the dye in DCM. It has been measured in the 690 -850 nm rang e using the open aperture z -scan method (see ESI). According to our spectral resolution, the 2PA band matches relatively well the lowest energy 1PA band which confirms that the S 0 →S1 transition is two -photon active. Moreover one clearly observes that the value of the maximum 2PA cross section is significant with a MAX of ca. 87 ± 13 GM at 720 nm. As a comparative example, this value is 2.5 times higher than that measured for a fu sed anthracene-thioxanthone14 Type II photoinitiator with the",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_G6JRPM8H:voxel_geometry:11,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_G6JRPM8H_10.1039_c9cc02923k.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
